ID | NAME | IATA(3) | ICAO(4) | CALLSIGN | ID_COUNTRY_OF_ORIGIN
3818,Ornage Aircraft Leasing,,RNG,ORANGE,
3819,Orscom Tourist Installations Company,,OAD,ORSCOM,66
3820,Osh Avia,,OSH,OSH AVIA,121
3821,Ostend Air College,,OCO,AIR COLLEGE,22
3822,Ostfriesische Lufttransport,OL,OLT,OLTRA,83
3823,Oulun Tilauslento,,FNL,FINN FLIGHT,75
3824,Our Airline,O,RO,OUR AIRLINE,
3825,Out Of The Blue Air Safaris,,OOT,OOTBAS,206
3826,Overland Airways,OJ,OLA,OVERLAND,
3827,Oxaero,,OXE,OXOE,
3828,Oxford Air Services,,WDK,WOODSTOCK,
3829,Oxley Aviation,,OAA,,14
3830,Ozark Air Lines,OZ,OZR,OZARK,
3831,Ozjet Airlines,O7,OZJ,AUSJET,14
3832,P & P Floss Pick Manufacturers,,KTL,KNOTTSBERRY,206
3833,PAC Air,,PCR,PACAIR,
3834,PAN Air,PV,PNR,SKYJET,209
3835,PB Air,9Q,PBA,PEEBEE AIR,221
3836,PDQ Air Charter,,PDQ,DISPATCH,
3837,PHH Aviation System,,XAS,,
3838,PLM Dollar Group,,PDG,OSPREY,
3839,PLUNA,PU,PUA,PLUNA,238
3840,PMTair,U4,PMT,MULTITRADE,38
3841,PRT Aviation,,PRP,PRONTO,209
3842,PSA Airlines,,JIA,BLUE STREAK,
3843,PTL Luftfahrtunternehemen,,KST,KING STAR,83
3844,Paccair,,WIS,WISCAIR,
3845,Pace Airlines,Y5,PCE,PACE,
3846,Pacific Air Boats,,PAB,AIR BOATS,40
3847,Pacific Air Charter,,PRC,PACIFIC CHARTER,
3848,Pacific Air Express,,PCF,PACIFIC EXPRESS,
3849,Pacific Air Transport,,PXP,PAK EXPRESS,
3850,Jetstar Pacific,BL,PIC,PACIFIC AIRLINES,
3851,Pacific Alaska Airlines,,PAK,PACIFIC ALASKA,
3852,Pacific Aviation (Australia),,PCV,PACAV,14
3853,Pacific Aviation (United States),,PCX,,
3854,Pacific Blue,DJ,PB,BLUEBIRD,
3855,Pacific Coast Airlines,,PQA,SAGE BRUSH,
3856,Pacific Coastal Airline,8P,PCO,PASCO,40
3857,Pacific East Asia Cargo Airlines,Q8,PEC,PAC-EAST CARGO,175
3858,Pacific Flight Services,,PFA,PACIFIC SING,200
3859,Pacific International Airlines,,PI,ROAD RUNNERS,
3860,Pacific Island Aviation,,PSA,PACIFIC ISLE,
3861,Pacific Jet,,PCJ,PACIFIC JET,
3862,Pacific Pearl Airways,,PPM,PACIFIC PEARL,175
3863,Pacific Rim Airways,,PAR,PACRIM,14
3864,Pacific Southwest Airlines,PS,PSX,SMILEY,
3865,Pacific Wings,LW,MI,TSUNAMI,
3866,Pacificair,GX,,,175
3867,Pacificair Airlines,,PFR,PACIFIC WEST,
3868,Package Express,,RCY,RACE CITY,
3869,Paisajes Espanoles,,PAE,PAISAJES,209
3870,Pak West Airlines,,PKW,PLATINUM WEST,
3871,Pakistan International Airlines,PK,PIA,PAKISTA,168
3872,Pakker Avio,,PKR,PAKKER AVIO,70
3873,Pal Aerolineas,,LPA,LINEASPAL,144
3874,Palau Asia Pacific Airlines,,PPC,PALAU ASIAPAC,169
3875,Palau Trans Pacific Airline,GP,PTP,TRANS PACIFIC,169
3876,Palestinian Airlines,PF,PNW,PALESTINIA,66
3877,Palmer Aviation,,JSP,PALMER,
3878,Pamir Airways,R,PIR,PAMIR,1
3879,Pan African Air Services,,PF,PANAFRICA,199
3880,Pan African Airways,,ODM,,116
3881,Pan Air,,PAX,PANNEX,
3882,Pan Am Weather Systems,,XPA,,
3883,Pan Am World Airways,,PWD,,64
3885,Pan American Airways,PA,PAA,,
3886,Pan American World Airways,PA,PAA,CLIPPER,
3887,Pan Europeenne Air Service,,PEA,,76
3888,Pan Havacilik Ve Ticaret,,PHT,PANANK,228
3889,Pan Malaysian Air Transport,,PMA,PAN MALAYSIA,135
3890,Pan-Air,,PNC,PANAIRSA,144
3891,Panafrican Airways,PQ,PNF,PANWAYS,
3892,Panagra Airways,,PGI,PANAGRA,
3893,Panamedia,,PEI,PANAMEDIA,209
3894,Panavia,,PVI,,171
3895,Panh,,PNH,KUBAN LIK,
3896,Pannon Air Service,,PHU,PANNO,101
3897,Panorama,,PNM,PANORAMA,209
3898,Panorama Air Tour,,PAH,LANI,
3899,Panorama Flight Service,,AFD,AIRFED,
3900,Pantanal Linhas Aéreas,P8,PT,PANTANAL,32
3901,Papair Terminal,,HMP,PAPAIR TERMINAL,96
3902,Paradise Airways,,PAI,SEA RAY,
3903,Paradise Island Airways,,PDI,PARADISE ISLAND,
3904,Paragon Air Express,,PGX,PARAGON EXPRESS,
3905,Paragon Global Flight Support,,PGF,,
3906,Paramount Airlines,,PRR,PARAMOUNT,199
3907,Paramount Airways,I7,PMW,PARAWAY,103
3908,Parcel Express,,APE,AIR PARCEL,
3909,Pariz Air,,IRE,PARIZAIR,
3910,Pars Aviation Service,,PRA,PARSAVIA,
3911,Parsa,,PST,TURISMO REGIONAL,171
3912,Parsons Airways Northern,,FAP,,40
3913,Pascan Aviation,,PSC,PASCA,40
3914,Passaredo Transportes Aereos,,PTB,PASSAREDO,32
3915,Patria Cargas Aereas,,PTC,PATRIA,11
3916,Patriot Aviation Limited,,BYT,BYTE,
3917,Patterson Aviation Company,,ETL,ENTEL,
3918,Pawan Hans,,PHE,PAWAN HANS,103
3919,Payam Air,,IRP,PAYAMAIR,
3920,Peach Air,,KGC,GOLDCREST,
3921,Pearl Air,,PRL,PEARL LINE,168
3922,Pearl Air Services,,PBY,PEARL SERVICES,232
3923,Pearl Airways,HP,HPA,PEARL AIRWAYS,96
3924,Peau Vava%Gʻ%@u,,PVU,PEAU,225
3925,Pecotox Air,,PXA,PECOTOX,
3926,Pegasus Airlines,PC,PGT,SUNTURK,228
3927,Pegasus Aviation,,PEV,PEGAVIATIO,86
3928,Pegasus Hava Tasimaciligi,1I,,,228
3929,Pegasus Helicopters,,HAK,HELIFALCO,
3930,Pelican Air Services,,PDF,PELICAN AIRWAYS,206
3931,Pelican Express,,PEX,PELICAN EXPRESS,
3932,Pelita Air Service,,PAS,PELITA,104
3933,Pem-Air,,PEM,PEM-AIR,40
3934,Pen-Avia,,PDY,PENDLEY,
3935,Peninsula Airways,KS,PE,PENINSULA,
3936,Peninter Aerea,,PNE,PENINTER,144
3937,Penya De L'Aire,,PCA,PENA DEL AIRE,209
3938,Peran,,CVT,CVETA,115
3939,Perforadora Central,,PCC,PERFORADORA CENTRAL,144
3940,Perimeter Aviation,,PAG,PERIMETER,40
3941,Perm Airlines,P9,PGP,PERM AIR,
3942,Personas Y Pasquetes Por Air,,PPQ,PERSONSPAQ,144
3943,Peruvian Air Force,,FPR,,174
3944,Peruvian Navy,,INP,,174
3945,Petroleos Mexicanos,,PMX,PEMEX,144
3946,Petroleum Helicopters,,PHM,PETROLEUM,
3947,Petroleum Helicopters de Colombia,,PHC,HELICOPTERS,49
3948,Petropavlovsk-Kamchatsk Air Enterprise,,PTK,PETROKAM,
3949,Petty Transport,,PTY,PETTY,
3950,Phenix Aviation,,PHV,EW BIRD,76
3951,Phetchabun Airline,,PMY,PHETCHABUN AIR,221
3952,Philippine Airlines,PR,PAL,PHILIPPINE,175
3953,Philips Aviation Services,,PHI,PHILAIR,
3954,Phillips Air,,BCH,BEACHBALL,
3955,Phillips Alaska,,PDD,PADA,
3956,Phillips Michigan City Flying Service,,PHL,PHILLIPS,
3957,Phoebus Apollo Aviation,,PHB,PHOEBUS,206
3958,Phoebus Apolloa Zambia,,KZM,CARZAM,248
3959,Phoenix Air Group,,PHA,GRAY BIRD,
3960,Phoenix Air Lines,,PH,PHOENIX BRASIL,32
3961,Phoenix Air Service,,PAM,PHOENIX,83
3962,Phoenix Air Transport,,PPG,PAPAGO,
3963,Phoenix Airline Services,,WDY,WINDYCITY,
3964,Phoenix Airways,HP,,,216
3965,Phoenix Avia,,PHY,PHOENIX ARMENIA,12
3966,Phoenix Aviation,,PHG,PHOENIX GROUP,121
3967,Phoenix Flight Operations,,XPX,,
3968,Phuket Air,9R,VAP,PHUKET AIR,221
3969,Piedmont Airlines (1948-1989),PI,PDT,PIEDMONT,
3970,Pilatus Flugzeugwerke,,PCH,PILATUS WINGS,216
3971,Pilatus PC-12 Center De Mexico,,PLU,PILATUS MEXICO,144
3972,Pimichikamac Air,,MKS,MIKISEW,40
3973,Pineapple Air,,PNP,PINEAPPLE AIR,17
3974,Pinframat,,PIM,PINFRAMAT,7
3975,Pinnacle Air Group,,PCL,PINNACLE GROUP,
3976,Pinnacle Airlines,9E,FLG,FLAGSHIP,
3977,Pioneer Airlines,,PIO,PIONEER,
3978,Pioneers Limited,,PER,,168
3979,Pirinair Express,,PR,PRINAIR EXPRESS,209
3980,Planar,,PL,PLANAR,7
3981,Planemaster Services,,PMS,PLANEMASTER,
3982,Planet Airways,,PLZ,PLANET,
3983,Players Air,,PYZ,PLAYERS AIR,
3984,Ploizeihubschrauberstaffel Hamburg,,LIB,LIBELLE,83
3985,Plymouth School of Flying,,PSF,LIZARD,
3986,Pocono Air Lines,,POC,POCONO,
3987,Podilia-Avia,,PDA,PODILIA,233
3988,Point Afrique Niger,,PAZ,POINTAIR NIGER,
3989,Point Airlines,,RMI,POINT AIRLINE,
3990,Pointair Burkina,,PAW,POINTAIR BURKINA,36
3991,Points of Call Airlines,,PTS,POINTSCALL,40
3992,Polar Air Cargo,PO,PAC,POLAR,
3993,Polar Airlines de Mexico,,PMO,POLAR MEXICO,144
3994,Polestar Aviation,,PSR,POLESTAR,
3995,Polet,,POT,POLET,
3996,Police Aux Frontiers,,POF,AIRPOL,76
3997,Police Aviation Services,,PLC,SPECIAL,
3998,Polish Air Force,,PLF,POLISH AIRFORCE,177
3999,Polish Navy,,PNY,POLISH NAVY,177
4000,Polizeifliegerstaffel Nordrhein-Westfalen,,RW,HUMMEL,83
4001,Polizeihibschrauberstaffel Neidersachsen,,PPH,POLICE PHOENIX,83
4002,Polizeihuberschrauberstaffel Sachsen-Anhalt,,PIK,POLICE IKARUS,83
4003,Polizeihubschrafterstaffel Rheinland-Pfalz,,SRP,SPERBER,83
4004,Polizeihubschrauberstaffel Baden-Wurtemberg,,PBW,BUSSARD,83
4005,Polizeihubschrauberstaffel Bayern,,EDL,POLICE EDELWEISS,83
4006,Polizeihubschrauberstaffel Brandenburg,,PBB,ADEBAR,83
4007,Polizeihubschrauberstaffel Hessen,,PHH,IBIS,83
4008,Polizeihubschrauberstaffel Mecklenburg-Vorpommern,,PMV,POLICE MERLI,83
4009,Polizeihubschrauberstaffel Sachsen,,PHS,PASSAT,83
4010,Polizeihubschrauberstaffel Thuringen,,HBT,HABICHT,83
4011,Polo Aviation,,CUK,CHUKKA,
4012,Polynesian Air-Ways,,PLA,POLYAIR,
4013,Polynesian Airlines,PH,PAO,POLYNESIA,192
4014,Polynesian Blue,DJ,PLB,POLYBLUE,
4015,Polyot Sirena,1U,,,
4016,Pond Air Express,,PND,POND AIR,
4017,Pont International Airline Services,,PSI,PONT,212
4018,Pool Aviation,,PLX,POOLEX,
4019,Port Townsend Airways,,PTQ,TOWNSEND,
4020,Porteadora De Cosola,,POR,PORTEADORA,144
4021,Porter Airlines,PD,POE,PORTER AIR,40
4022,Portugalia,I,PGA,PORTUGALIA,178
4023,Portuguese Air Force,,AFP,PORTUGUESE AIR FORCE,178
4024,Portuguese Army,,POA,PORTUGUESE ARMY,178
4025,Portuguese Navy,,PO,PORTUGUESE NAVY,178
4026,Potomac Air,BK,PDC,DISTRICT,
4027,Potosina Del Aire,,PS,POTOSINA,144
4028,Powell Air,,PWL,POWELL AIR,40
4029,Prairie Flying Service,,PFS,PRAIRIE,
4030,Pratt and Whitney Canada,,PWC,PRATT,40
4031,Precision Air,PW,PRF,PRECISION AIR,220
4032,Precision Airlines,,PRE,PRECISIO,
4033,Premiair,,BAT,BALLISTIC,130
4034,Premiair Aviation Services,,PGL,PREMIERE,
4035,Premiair Fliyng Club,,PME,ADUR,
4036,Premium Air Shuttle,,EMI,BLUE SHUTTLE,
4037,Premium Aviation,,PMU,PREMIUM,83
4038,Presidence Du Faso,,BFA,,36
4039,Presidencia de La Republica de Guinea Ecuatorial,,ONM,,68
4040,President Airlines,TO,PSD,,38
4041,Presidential Aviation,,PRD,PRESIDENTIAL,
4042,Priester Aviation,,PWA,PRIESTER,
4043,Primair,,PMM,PRIMAVIA,
4044,Primaris Airlines,FE,WCP,WHITECAP,
4045,Primas Courier,,PMC,PRIMAC,
4046,Primavia Limited,,CRY,CARRIERS,
4047,Prime Air,,PRM,PRIME AIR,
4048,Prime Aviation,,PKZ,PRAVI,115
4049,Prince Edward Air,,CME,COMET,40
4050,Princely Jets,,PJP,PRINCELY JETS,168
4051,Princess Air,8Q,,,
4052,Princeton Aviation Corporation,,PC,PRINCETO,
4053,Priority Air Charter,,PRY,PRIORITY AIR,
4054,Priority Air Transport,,PAT,PAT,
4055,Priority Aviation Company,,BCK,BANKCHECK,
4056,Privatair,,PTI,PRIVATAIR,216
4057,Private Jet Expeditions,,PJE,PEE JAY,
4058,Private Jet Management,,PJA,PRIVATE FLIGHT,
4059,Private Wings Flugcharter,8W,PWF,PRIVATE WINGS,83
4060,Privilege Style L,,PVG,PRIVILEGE,209
4061,Pro Air,,PRH,PROHAWK,
4062,Pro Air Service,,PSZ,POP-AIR,
4063,Probiz Guinee,,GIY,PROBIZ,93
4064,Professional Express Courier Service,,PAD,AIR PROFESSIONAL,
4065,Professione VOlare,,PVL,VOLARE,110
4066,Proflight Commuter Services,P0,,,248
4067,Promotora Industria Totolapa,,PTT,TOTOLAPA,144
4068,Propair,,PRO,PROPAIR,40
4069,Propflight Air Services,,PFZ,PROFLIGHT-ZAMBIA,248
4070,Propheter Aviation,,PPA,AIR PROP,
4071,Proteus Helicopteres,,PTH,PROTEUS,76
4072,Providence Airline,,PTL,PLANTATIO,
4073,Providence Aviation Services,,AWD,,168
4074,Provincial Airlines,,SPR,SPEEDAIR,40
4075,Provincial Express,,PRV,PROVINCIAL,40
4076,Pskovavia,,PSW,PSKOVAVIA,
4077,Psudiklat Perhubungan Udara/PLP,,UDA,UDARA,104
4078,Ptarmigan Airways,,PTA,PTARMIGA,40
4079,Publiservicios Aereos,,PSP,PUBLISERVICIOS,144
4080,Publivoo,,PUV,PUBLIVOO,178
4081,Puerto Rico National Guard,,PNG,,
4082,Puerto Vallarta Taxi Aereo,,TXV,TAXIVALLARTA,144
4083,Pulkovo Aircraft Services,,PGH,,
4084,Puma Linhas Aereas,,PLY,PUMA BRASIL,32
4085,Puntavia Air Services,,PTV,PUNTAVIA,62
4086,Punto Fa,,MGO,MANGO,209
4087,Pyramid Air Lines,,PYR,PYAIR,66
4088,Qanot Sharq,,QNT,QANAT SHARQ,239
4089,Qantas,QF,QFA,QANTAS,14
4090,Qatar Air Cargo,,QAC,QATAR CARGO,180
4091,Qatar Airways,QR,QTR,QATARI,180
4092,Qatar Amiri Flight,,QAF,AMIRI,180
4093,Qeshm Air,,IRQ,QESHM AIR,
4094,Quantex Environmental,,QTX,AIR QUANTEX,40
4095,Quebec Government Air Service,,QUE,QUEBEC,40
4096,Queen Air,,QNA,QUEEN AIR,64
4097,Quest Diagnostics,,LBQ,LABQUEST,
4098,Quick Air Jet Charter,,QAJ,DAGOBERT,83
4099,Quick Airways Holland,,QAH,QUICK,
4100,Quisqueya Airlines,,QAS,QUISQUEYA,96
4101,Qurinea Air Service,,QAQ,QURINEA AIR,127
4102,Qwest Commuter Corporation,,QCC,QWEST AIR,
4103,Qwestair,,QWA,,14
4104,Qwila Air,,QWL,Q-CHARTER,206
4105,RA Jet Aeroservicios,,RJT,RA JET,144
4106,RACSA,R6,,,91
4107,RAF Barkston Heath,,BKH,,
4108,Church Fenton Flying Training Unit,,CF,CHURCH FENTO,
4109,Coltishall Flying Training Unit,,COH,COLT,
4110,Coningsby Flying Training Unit,,CBY,TYPHOO,
4111,Cottesmore Flying Training Unit,,COT,COTTESMORE,
4112,Cranwell Flying Training Unit,,CWL,CRANWELL,
4113,Kinloss Flying Training Unit,,KI,KINLOSS,
4114,Leeming Flying Training Unit,,LEE,JAVELI,
4115,RAF Leuchars,,LCS,LEUCHARS,
4116,Linton-on-Ouse Flying Training Unit,,LOP,LINTON ON OUSE,
4117,Lossiemouth Flying Training Unit,,LOS,LOSSIE,
4118,Marham Flying Training Unit,,MRH,MARHAM,
4119,Northwood Headquarters (RAF,,WO,,
4120,RAF Scampton,,SMZ,SCAMPTO,
4121,RAF St Athan,,ST,SAINT ATHA,
4122,RAF St Mawgan Search and Rescue,,SMG,,
4123,RAF Topcliffe Flying Training Unit,,TOF,TOPCLIFFE,
4124,RAF Valley Flying Training Unit,,VYT,ANGLESEY,
4125,RAF Valley SAR Training Unit,,VLL,,
4126,Waddington FTU,,WAD,VULCA,
4127,Wittering FTU,,WIT,STRIKER,
4128,RAF-Avia,,MTL,MITAVIA,123
4129,RAK Airways,,RKM,RAKAIR,234
4130,RWL Luftfahrtgesellschaft,,RWL,RHEINTRAINER,83
4131,Rabbit-Air,,RBB,RABBIT,216
4132,Race Cargo Airlines,,ACE,Fastcargo,84
4133,Rader Aviation,,GBR,GREENBRIER AIR,
4134,Radixx Solutions International,1D,,,
4135,Raji Airlines,,RAJ,RAJI,168
4136,Raleigh Flying Service,,RFA,RALEIGH SERVICE,
4137,Ram Air Freight,,REX,RAM EXPRESS,
4138,Ram Aircraft Corporation,,RMT,RAM FLIGHT,
4139,Ramp 66,,PPK,PELICA,
4140,Rangemile Limited,,RGM,RANGEMILE,
4141,Raslan Air Service,,MWR,RASLA,66
4142,Rath Aviaton,,RAQ,RATH AVIATIO,15
4143,Ratkhan Air,,CSM,LORRY,115
4144,Raven Air,,RVR,RAVE,
4145,Raven Air,,RV,RAVEN U-S,
4146,Ray Aviation,,REI,RAY AVIATIO,109
4147,Raya Jet,,RYT,,114
4148,Raytheon Aircraft Company,,RT,RAYTHEO,
4149,Raytheon Corporate Jets,,RCJ,EWPI,
4150,Raytheon Travel Air,,KSS,KANSAS,
4151,Real Aero Club De Baleares,,RCB,BALEARES,209
4152,Real Aero Club de Reus-Costa Dorado,,CDT,AEROREUS,209
4153,Real Aeroclub De Ternerife,,RCD,AEROCLUB,209
4154,Real Aviation,,RLV,REAL,84
4155,Rebus,,REB,REBUS,35
4156,Red Aviation,,PSH,PASSIO,
4157,Red Baron Aviation,,RB,RED BARO,
4158,Red Devils Parachute Display Team,,DEV,RED DEVILS,
4159,Red Sea Aviation,,RDV,RED AVIATIO,66
4160,Red Sky Ventures,,RSV,RED SKY,
4161,Red Star,,STR,STARLINE,234
4162,Redhill Aviation,8L,RHC,REDAIR,
4163,Reed Aviation,,RAV,REED AVIATIO,
4164,Reef Air,,REF,REEF AIR,
4165,Reem Air,V4,REK,REEM AIR,121
4166,Reeve Aleutian Airways,,RVV,REEVE,
4167,Regal Bahamas International Airways,,RBH,CALYPSO,17
4168,Regency Airlines,,RGY,REGENCY,
4169,Regent Air,,RAH,REGENT,40
4170,Regio Air,,RAG,GERMAN LINK,83
4171,Region Air,,RGR,REGIONAIR,40
4172,Regional 1,,TSH,TRANSCANADA,40
4173,Regional Air,,RIL,,141
4174,Regional Air Express,,REW,REGIONAL WINGS,83
4175,Regional Air Lines,,RGL,MAROC REGIONAL,151
4176,Regional Air Services,,REG,REGIONAL SERVICES,220
4177,Regional Airlines,F,,,151
4178,Regional Express,ZL,RXA,REX,14
4179,Regional Geodata Air,,JJM,GEODATA,209
4180,RegionsAir,3C,CEA,CORP-X,
4181,Reliance Aviation,,REL,RELIANCE AIR,
4182,Reliant Airlines,,RLT,RELIANT,
4183,Relief Transport Services,,RTS,RELIEF,
4184,Renan,,RA,RENA,
4185,Reno Air,QQ,ROA,RENO AIR,
4186,Renown Aviation,,RGS,RENOW,
4187,Republic Airlines,RW,RPA,BRICKYARD,
4188,Republic Express Airlines,RH,RPH,PUBLIC EXPRESS,104
4189,Republicair,,RBC,REPUBLICAIR,144
4190,Resort Air,,RST,RESORT AIR,
4191,Rhoades Aviation,,RDS,RHOADES EXPRESS,
4192,Riau Airlines,,RIU,RIAU AIR,104
4193,Rich International Airways,,RIA,RICHAIR,
4194,Richards Aviation,,RVC,RIVER CITY,
4195,Richardson's Airway,,RIC,RICHARDSO,
4196,Richland Aviation,,RCA,RICHLAND,
4197,Rick Lucas Helicopters,,HPR,HELIPRO,
4198,Rico Linhas A,C7,RLE,RICO,32
4199,Ridder Avia,,RID,AKRID,115
4200,Riga Airclub,,RAK,SPORT CLUB,123
4201,Rijnmond Air Services,,RAZ,RIJNMOND,
4202,Rikspolisstyrelsen,,POL,,215
4203,Rimrock Airlines,,RIM,RIMROCK,
4204,Rio Air Express,,SKA,RIO EXPRESS,32
4205,Rio Airways,,REO,RIO,
4206,Rio Grande Air,E2,GR,GRANDE,
4207,Rio Sul Servi,SL,RSL,RIO SUL,32
4208,River Ministries Air Charter,,RVM,RIVER,206
4209,River State Government of Nigeria,,RGP,GARDEN CITY,
4210,Rivne Universal Avia,,UNR,RIVNE UNIVERSAL,233
4211,Roadair Lines,,RDL,ROADAIR,40
4212,Robinton Aero,,RBT,ROBI,64
4213,Roblex Aviation,,ROX,ROBLEX,
4214,Rockwell Collins Avionics,,RKW,ROCKWELL,
4215,Rocky Mountain Airlines,,ROC,,40
4216,Rocky Mountain Airways,,RMA,ROCKY MOUNTAI,
4217,Rocky Mountain Holdings,,LIF,LIFECARE,
4218,Rodze Air,,RDZ,RODZE AIR,
4219,Rog-Air,,FAD,AIR FRONTIER,40
4220,Rollright Aviation,,RRZ,ROLLRIGHT,
4221,Rolls-Royce Limited,,RRL,MERLI,
4222,Rolls-Royce plc,,BTU,ROLLS,
4223,Romanian Air Force,,ROF,ROMAF,182
4224,Romavia,,RMV,AEROMAVIA,182
4225,Ronso,,RNS,RONSO,144
4226,Roraima Airways,,ROR,RORAIMA,95
4227,Rosneft-Baltika,,RNB,ROSBALT,
4228,Ross Aviation,,RG,ENERGY,
4229,Rossair,,RFS,,14
4230,Rossair,,RSS,ROSS CHARTER,206
4231,Rossair Europe,,ROS,CATCHER,
4232,Rossiya,R4,,,
4233,Roswell Airlines,,RAL,ROSWELL,
4234,Air Rarotonga,GZ,RAR,,53
4235,Rotatur,,RTR,ROTATUR,32
4236,Rotormotion,,RKT,ROCKET,
4237,Rotterdam Jet Center,,JCR,ROTTERDAM JETCENTER,
4238,Rover Airways International,,ROV,ROVERAIR,
4239,Rovos Air,,VOS,ROVOS,206
4240,Royal Air Cargo,,RCG,ROYAL CARGO,206
4241,Royal Air Force,RR,RFR,RAFAIR,
4242,Royal Air Force of Oman,RS,MJ,MAJA,167
4243,Royal Air Force,,ACW,AIR CADET,
4244,Royal Air Force,,RRR,ASCOT,
4245,Royal Air Force,,RRF,KITTY,
4246,Royal Air Force,,SHF,VORTEX,
4247,Royal Air Freight,,RAX,AIR ROYAL,
4248,Royal Air Maroc,AT,RAM,ROYALAIR MAROC,151
4249,Royal Airlines,R0,RPK,ROYAL PAKISTA,168
4250,Royal American Airways,,RLM,ROYAL AMERICA,
4251,Royal Aruban Airline,V5,RYL,ROYAL ARUBA,13
4252,Royal Australian Air Force,,ASY,AUSSIE,14
4253,Royal Aviation Express,,RXP,ROY EXPRESS,40
4254,Royal Bahrain Airlines,,RYB,ROYAL BAHRAI,18
4255,Royal Brunei Airlines,BI,RBA,BRUNEI,
4256,Royal Daisy Airlines,,KDR,DARLINES,232
4257,Royal Ghanaian Airlines,,RGA,ROYAL GHANA,84
4258,Royal Jet,,ROJ,ROYALJET,234
4259,Royal Jordanian,RJ,RJA,JORDANIA,114
4260,Royal Jordanian Air Force,,RJZ,JORDAN AIR FORCE,114
4261,Royal Khmer Airlines,RK,RKH,KHMER AIR,38
4262,Royal Malaysian Air Force,,RMF,ANGKASA,135
4263,Royal Navy,,VY,AVY,
4264,Royal Nepal Airlines,RA,RNA,ROYAL NEPAL,
4265,Royal Netherland Navy,,R,ETHERLANDS NAVY,
4266,Royal Netherlands Air Force,,AF,ETHERLANDS AIR FORCE,
4267,Royal New Zealand Air Force,,KIW,KIWI,
4268,Royal Norwegian Air Force,,OW,ORWEGIA,
4269,Royal Oman Police,,ROP,,167
4270,Royal Phnom Penh Airways,,PPW,PHNOM-PENH AIR,38
4271,Royal Rwanda Airlines,,RRA,ROYAL RWANDA,184
4272,Royal Saudi Air Force,,RSF,ARSAF,195
4273,Royal Sky,,RYS,ROYAL SKY,221
4274,Royal Swazi National Airways,,RS,SWAZI NATIONAL,214
4275,Royal Tongan Airlines,WR,HRH,TONGA ROYAL,225
4276,Royal West Airlines,,RWE,ROYAL WEST,
4277,Rubystar,,RSB,RUBYSTAR,21
4278,Rumugu Air & Space Nigeria,,RMG,RUMUGU AIR,
4279,Rusaero,,RUR,,
4280,Rusaero,,KLE,,
4281,Rusair JSAC,,CGI,CGI-RUSAIR,
4282,Rusich-T,,RUH,,
4283,Rusline,,RLU,RUSLINE AIR,
4284,Russian Aircraft Corporation-MiG,,MIG,MIG AVIA,
4285,Russian Federation Air Force,,RFF,RUSSIAN AIRFORCE,
4286,Russian Sky Airlines,P7,ESL,RADUGA,
4287,Rusuertol,,RUZ,ROSTUERTOL,
4288,Rutas Aereas,,RUC,RUTACA,
4289,Rutland Aviation,,RND,RUTLAND,
4290,Rwanda Airlines,,RUA,,184
4291,Rwanda Airways,,RWA,,184
4292,Rwandair Express,WB,RWD,RWANDAIR,184
4293,Ryan Air Service,,RCT,ARCTIC TRANPORT,
4294,Ryan Air Services,,RYA,RYAN AIR,
4295,Ryan International Airlines,RD,RY,RYAN INTERNATIONAL,
4296,Ryanair,FR,RYR,RYANAIR,107
4297,Ryazan State Air Enterprise,,RYZ,RYAZAN AIR,
4298,Rynes Aviation,,RAA,RYNES AVIATIO,
4299,Régional,YS,RAE,REGIONAL EUROPE,76
4302,South Asian Airlines,,BDS,SOUTH ASIA,19
4303,State Air Company Berkut,,BEC,,115
4304,SATA International,S4,RZO,AIR AZORES,178
4305,South African Airways,SA,SAA,SPRINGBOK,206
4306,Sky Way Air,,SAB,SKY WORKER,121
4307,SASCO Airlines,,SAC,SASCO,211
4308,Republic of Singapore Air Force,,SAF,SINGA,200
4309,SOS Flygambulans,,SAG,MEDICAL AIR,215
4310,Sayakhat Airlines,,SAH,SAYAKHAT,115
4311,Shaheen Air International,L,SAI,SHAHEEN AIR,168
4312,Golden Eagle Air Services (FAA),,SAJ,SAJE,40
4313,Red Arrows Display Squadron,,SAK,RED ARROWS,
4314,SAM Colombia,,SAM,SAM,49
4315,Servicios Aereos Nacionales (SAN),,SA,AEREOS,65
4316,Sahel Aviation Service,,SAO,SAVSER,137
4317,Secretaria de Marina,,ANX,SECRETARIA DEMARINA,144
4318,Springbank Aviation,,SAQ,SPRINGBANK,40
4319,Scandinavian Airlines System,SK,SAS,SCANDINAVIA,215
4320,Samal Air,,SAV,,115
4321,Sham Wing Airlines,,SAW,SHAMWING,217
4322,Sabah Air,,SAX,SABAH AIR,135
4323,ScotAirways,,SAY,SUCKLING,
4324,Swiss Air-Ambulance,,SAZ,SWISS AMBULANCE,216
4325,STA-MALI,,SBA,STA-MALI,137
4326,Steinman Aviation,,SBB,SABER EXPRESS,
4327,Seven Bar Flying Service,,SBF,S-BAR,
4328,Sabre Incorporated,,SBG,,
4329,S7 Airlines,S7,SBI,SIBERIAN AIRLINES,
4330,Sobel Airlines of Ghana,,SBL,SOBGHANA,84
4331,Sky Bahamas,,SBM,SKY BAHAMAS,17
4332,Stabo Air,,SBO,STABAIR,248
4333,Smithkline Beacham Clinical Labs,,SBQ,SKIBBLE,
